"elderly_id","city","request_date","status","needs","request_id"
639,"Marvin",2025-03-03,"Pending","Educational programs, Volunteer coordination, Volunteer coordination, Gardening, Housekeeping","R1916"
639,"Marvin",2025-03-04,"Pending","Educational programs, Volunteer coordination, Volunteer coordination, Gardening, Housekeeping","R1917"
640,"Washington",2025-03-13,"Completed","Transportation to appointments, Music and entertainment, Transportation to appointments, Playing games (cards, board games), Assistive technology training, Mental wellness support (non-clinical), Social event planning, Respite care (for family caregivers)","R1918"
640,"Washington",2025-03-01,"Completed","Transportation to appointments, Music and entertainment, Transportation to appointments, Playing games (cards, board games), Assistive technology training, Mental wellness support (non-clinical), Social event planning, Respite care (for family caregivers)","R1919"
640,"Washington",2025-03-05,"Pending","Transportation to appointments, Music and entertainment, Transportation to appointments, Playing games (cards, board games), Assistive technology training, Mental wellness support (non-clinical), Social event planning, Respite care (for family caregivers)","R1920"
641,"Tecumseh",2025-03-13,"Completed","Music and entertainment, Walking/exercise assistance, Music and entertainment, Reading aloud (books, newspapers)","R1921"
641,"Tecumseh",2025-02-17,"Pending","Music and entertainment, Walking/exercise assistance, Music and entertainment, Reading aloud (books, newspapers)","R1922"
641,"Tecumseh",2025-03-03,"Completed","Music and entertainment, Walking/exercise assistance, Music and entertainment, Reading aloud (books, newspapers)","R1923"
642,"Miami Beach",2025-03-11,"Completed","Grocery shopping, Playing games (cards, board games), Social event planning, Companionship (social activities)","R1924"
642,"Miami Beach",2025-03-10,"Completed","Grocery shopping, Playing games (cards, board games), Social event planning, Companionship (social activities)","R1925"
642,"Miami Beach",2025-03-03,"Completed","Grocery shopping, Playing games (cards, board games), Social event planning, Companionship (social activities)","R1926"
643,"Hutchinson",2025-03-06,"Completed","Grocery shopping, Housekeeping","R1927"
643,"Hutchinson",2025-03-16,"Completed","Grocery shopping, Housekeeping","R1928"
643,"Hutchinson",2025-03-17,"Completed","Grocery shopping, Housekeeping","R1929"
644,"Shasta",2025-02-21,"Completed","Gardening, Errands (post office, dry cleaning)","R1930"
644,"Shasta",2025-03-03,"Pending","Gardening, Errands (post office, dry cleaning)","R1931"
644,"Shasta",2025-03-18,"Completed","Gardening, Errands (post office, dry cleaning)","R1932"
645,"Snellville",2025-03-12,"Completed","Arts and crafts activities, Arts and crafts activities, Reading aloud (books, newspapers), Educational programs, Assistive technology training, Volunteer coordination, Financial management assistance (budgeting)","R1933"
645,"Snellville",2025-02-24,"Pending","Arts and crafts activities, Arts and crafts activities, Reading aloud (books, newspapers), Educational programs, Assistive technology training, Volunteer coordination, Financial management assistance (budgeting)","R1934"
645,"Snellville",2025-03-15,"Completed","Arts and crafts activities, Arts and crafts activities, Reading aloud (books, newspapers), Educational programs, Assistive technology training, Volunteer coordination, Financial management assistance (budgeting)","R1935"
646,"Huntsville",2025-03-01,"Completed","Home safety assessments, Home safety assessments, Senior center activities, Volunteer coordination","R1936"
646,"Huntsville",2025-02-27,"Completed","Home safety assessments, Home safety assessments, Senior center activities, Volunteer coordination","R1937"
646,"Huntsville",2025-02-19,"Completed","Home safety assessments, Home safety assessments, Senior center activities, Volunteer coordination","R1938"
647,"Indianapolis",2025-02-18,"Pending","Music and entertainment, Home maintenance (minor repairs), Home safety assessments, Errands (post office, dry cleaning), Financial management assistance (budgeting), Housekeeping, Medication reminders (non-medical)","R1939"
647,"Indianapolis",2025-03-10,"Completed","Music and entertainment, Home maintenance (minor repairs), Home safety assessments, Errands (post office, dry cleaning), Financial management assistance (budgeting), Housekeeping, Medication reminders (non-medical)","R1940"
647,"Indianapolis",2025-03-14,"Completed","Music and entertainment, Home maintenance (minor repairs), Home safety assessments, Errands (post office, dry cleaning), Financial management assistance (budgeting), Housekeeping, Medication reminders (non-medical)","R1941"
648,"Scottdale",2025-03-13,"Pending","Walking/exercise assistance","R1942"
648,"Scottdale",2025-03-19,"Pending","Walking/exercise assistance","R1943"
648,"Scottdale",2025-03-06,"Pending","Walking/exercise assistance","R1944"
649,"Plymouth Meeting",2025-03-06,"Pending","Fall prevention assistance, Cooking meals, Transportation to appointments, Grocery shopping, Legal assistance referrals, Educational programs, Housekeeping, Fall prevention assistance, Personal care (dressing, bathing - non-medical), Mental wellness support (non-clinical)","R1945"
649,"Plymouth Meeting",2025-03-03,"Completed","Fall prevention assistance, Cooking meals, Transportation to appointments, Grocery shopping, Legal assistance referrals, Educational programs, Housekeeping, Fall prevention assistance, Personal care (dressing, bathing - non-medical), Mental wellness support (non-clinical)","R1946"
649,"Plymouth Meeting",2025-03-10,"Completed","Fall prevention assistance, Cooking meals, Transportation to appointments, Grocery shopping, Legal assistance referrals, Educational programs, Housekeeping, Fall prevention assistance, Personal care (dressing, bathing - non-medical), Mental wellness support (non-clinical)","R1947"
650,"Blakely Island",2025-02-18,"Pending","Travel companionship, Pet care, Companionship (social activities), Personal care (dressing, bathing - non-medical), Assistive technology training, Mental wellness support (non-clinical), Housekeeping","R1948"
650,"Blakely Island",2025-03-01,"Completed","Travel companionship, Pet care, Companionship (social activities), Personal care (dressing, bathing - non-medical), Assistive technology training, Mental wellness support (non-clinical), Housekeeping","R1949"
650,"Blakely Island",2025-03-02,"Completed","Travel companionship, Pet care, Companionship (social activities), Personal care (dressing, bathing - non-medical), Assistive technology training, Mental wellness support (non-clinical), Housekeeping","R1950"
651,"Cantua Creek",2025-03-06,"Completed","Pet care, Accessibility modifications (home), Mental wellness support (non-clinical), Housekeeping, Personal care (dressing, bathing - non-medical)","R1951"
651,"Cantua Creek",2025-02-19,"Completed","Pet care, Accessibility modifications (home), Mental wellness support (non-clinical), Housekeeping, Personal care (dressing, bathing - non-medical)","R1952"
651,"Cantua Creek",2025-03-19,"Completed","Pet care, Accessibility modifications (home), Mental wellness support (non-clinical), Housekeeping, Personal care (dressing, bathing - non-medical)","R1953"
652,"Forestville",2025-02-20,"Completed","Senior center activities, Assistive technology training, Tech support (computers, phones), Senior center activities, Social event planning, Personal care (dressing, bathing - non-medical), Arts and crafts activities","R1954"
652,"Forestville",2025-03-04,"Completed","Senior center activities, Assistive technology training, Tech support (computers, phones), Senior center activities, Social event planning, Personal care (dressing, bathing - non-medical), Arts and crafts activities","R1955"
652,"Forestville",2025-03-12,"Pending","Senior center activities, Assistive technology training, Tech support (computers, phones), Senior center activities, Social event planning, Personal care (dressing, bathing - non-medical), Arts and crafts activities","R1956"
653,"Rochelle",2025-03-11,"Completed","Cooking meals","R1957"
653,"Rochelle",2025-03-02,"Completed","Cooking meals","R1958"
653,"Rochelle",2025-02-22,"Completed","Cooking meals","R1959"
654,"Gasburg",2025-03-11,"Completed","Errands (post office, dry cleaning), Travel companionship, Senior center activities","R1960"
654,"Gasburg",2025-03-10,"Completed","Errands (post office, dry cleaning), Travel companionship, Senior center activities","R1961"
654,"Gasburg",2025-03-04,"Completed","Errands (post office, dry cleaning), Travel companionship, Senior center activities","R1962"
655,"Rio Medina",2025-03-02,"Completed","Home safety assessments, Legal assistance referrals, Travel companionship, Educational programs, Assistive technology training, Tech support (computers, phones), Transportation to appointments","R1963"
655,"Rio Medina",2025-02-27,"Completed","Home safety assessments, Legal assistance referrals, Travel companionship, Educational programs, Assistive technology training, Tech support (computers, phones), Transportation to appointments","R1964"
